Price,Area,Location,bhk,Lift,Parking,price_per_sqft
26500000,1052,Kanjurmarg,3,0,0,25190.114068441064
17500000,694,Kanjurmarg,2,0,0,25216.138328530258
23400000,929,Kanjurmarg,3,0,0,25188.374596340152
16500000,656,Kanjurmarg,2,0,0,25152.439024390245
19000000,753,Kanjurmarg,2,0,0,25232.403718459496
16500000,653,Kanjurmarg,2,0,0,25267.993874425727
19000000,752,Kanjurmarg,2,0,0,25265.957446808512
16399999,652,Kanjurmarg,2,0,0,25153.372699386502
17100000,678,Kanjurmarg,2,0,0,25221.2389380531
23800000,944,Kanjurmarg,3,0,0,25211.86440677966
23800000,943,Kanjurmarg,3,0,0,25238.600212089077
17100000,677,Kanjurmarg,2,0,0,25258.493353028065
18900000,749,Kanjurmarg,2,0,0,25233.644859813085
16399999,649,Kanjurmarg,2,0,0,25269.64406779661
19000000,1150,Kanjurmarg,2,1,0,16521.739130434784
10900000,500,Kanjurmarg East,1,1,0,21800.0
11900000,500,Kanjurmarg East,1,1,0,23800.0
16900000,723,Kanjurmarg East,2,1,0,23374.827109266942
7000000,400,Kannamwar Nagar II,1,1,1,17500.0
13200000,1120,Kapur Bawdi,2,1,1,11785.714285714286
4700000,650,Karanjade,1,1,1,7230.7692307692305
4100000,690,Karanjade,1,1,1,5942.028985507246
4000000,670,Karanjade,1,1,1,5970.149253731343
4300000,654,Karanjade,1,1,1,6574.923547400612
3950000,630,Karanjade,1,1,1,6269.841269841269
3850000,635,Karanjade,1,1,1,6062.992125984252
3300000,625,Karanjade,1,1,1,5280.0
2850000,530,Karanjade,1,1,1,5377.358490566037
2100000,395,Karanjade,1,1,1,5316.455696202532
6300000,1090,Karanjade,2,1,1,5779.816513761468
6400000,1010,Karanjade,2,1,1,6336.633663366337
6000000,1010,Karanjade,2,1,1,5940.59405940594
5900000,1015,Karanjade,2,1,1,5812.8078817733995
2700000,585,Karanjade,1,1,1,4615.384615384615
3700000,640,Karanjade,1,0,0,5781.25
3800000,685,Karanjade,1,1,0,5547.445255474453
3800000,685,Karanjade,1,0,0,5547.445255474453
7700000,984,Karanjade,2,1,0,7825.20325203252
4000000,690,Karanjade,1,1,0,5797.101449275362
4000000,640,Karanjade,1,0,0,6250.0
3900000,640,Karanjade,1,1,0,6093.75
3900000,640,Karanjade,1,0,0,6093.75
5750000,975,Karanjade,2,0,0,5897.4358974358975
3800000,650,Karanjade,1,0,0,5846.153846153846
4200000,680,Karanjade,1,0,0,6176.470588235294
6100000,1035,Karanjade,2,1,0,5893.719806763285
3200000,620,Karanjade,1,1,0,5161.290322580645
4100000,645,Karanjade,1,0,0,6356.589147286822
4000000,680,Karanjade,1,1,0,5882.35294117647
2100000,700,Karjat,1,1,0,3000.0
2888000,962,Karjat,2,1,0,3002.0790020790023
2064000,688,Karjat,1,1,0,3000.0
2100000,700,Karjat,1,1,0,3000.0
2064000,688,Karjat,1,1,0,3000.0
2898000,966,Karjat,2,1,0,3000.0
2886000,962,Karjat,2,1,0,3000.0
2886000,962,Karjat,2,1,0,3000.0
3310000,780,Kasheli,2,1,1,4243.589743589743
2670000,630,Kasheli,1,0,0,4238.0952380952385
3700000,990,Kewale,2,1,1,3737.373737373737
3700000,1100,Kewale,2,1,1,3363.6363636363635
3200000,950,Kewale,2,0,0,3368.4210526315787
3200000,890,Kewale,2,0,0,3595.505617977528
2200000,650,Khalapur,1,1,0,3384.6153846153848
35000000,700,Khar,2,1,1,50000.0
35000000,969,Khar,2,1,1,36119.71104231166
34800000,950,Khar,2,1,1,36631.57894736842
39100000,707,Khar,2,1,0,55304.101838755305
60500000,1195,Khar,3,1,0,50627.615062761506
31000000,900,Khar West,2,1,1,34444.444444444445
120000000,2600,Khar West,4,1,1,46153.846153846156
70000000,1800,Khar West,4,1,1,38888.88888888889
52500000,1450,Khar West,3,1,1,36206.89655172414
55000000,1225,Khar West,3,0,0,44897.95918367347
145000000,3800,Khar West,4,1,1,38157.89473684211
56000000,1196,Khar West,3,1,0,46822.74247491639
32500000,775,Khar West,2,1,0,41935.48387096774
71500000,1600,Khar West,3,1,0,44687.5
38500000,942,Khar West,2,0,0,40870.488322717625
3700000,425,Kharegaon,1,1,1,8705.882352941177
2000000,400,Kharegaon,1,1,1,5000.0
2200000,450,Kharegaon,1,1,1,4888.888888888889
4500000,600,Kharghar,1,1,1,7500.0
6700000,650,Kharghar,1,1,1,10307.692307692309
5000000,665,Kharghar,1,1,1,7518.796992481203
17000000,2000,Kharghar,4,1,1,8500.0
12500000,1550,Kharghar,3,1,1,8064.5161290322585
10500000,1356,Kharghar,3,1,1,7743.362831858407
15000000,1680,Kharghar,3,1,1,8928.57142857143
8700000,980,Kharghar,2,1,1,8877.551020408164
9000000,1000,Kharghar,2,1,1,9000.0
11000000,1060,Kharghar,2,1,1,10377.358490566037
10500000,1095,Kharghar,2,1,1,9589.04109589041
9700000,1155,Kharghar,2,1,1,8398.268398268398
10500000,1150,Kharghar,2,1,1,9130.434782608696
8500000,990,Kharghar,2,1,1,8585.858585858587
9300000,1078,Kharghar,2,1,1,8627.08719851577
9900000,1150,Kharghar,2,1,1,8608.695652173914
9000000,1060,Kharghar,2,1,1,8490.566037735849
16000000,2200,Kharghar,4,1,1,7272.727272727273
17000000,2235,Kharghar,4,1,1,7606.263982102908
9500000,1025,Kharghar,2,1,1,9268.292682926829
9500000,950,Kharghar,2,1,1,10000.0
7500000,895,Kharghar,2,1,1,8379.888268156425
8500000,1114,Kharghar,2,1,1,7630.16157989228
13700000,1380,Kharghar,2,1,1,9927.536231884058
8000000,1050,Kharghar,2,1,1,7619.047619047619
10500000,1240,Kharghar,2,1,1,8467.741935483871
9000000,1160,Kharghar,2,1,1,7758.620689655172
6200000,650,Kharghar,1,1,1,9538.461538461539
5000000,600,Kharghar,1,1,1,8333.333333333334
6500000,650,Kharghar,1,1,1,10000.0
5200000,700,Kharghar,1,1,1,7428.571428571428
5500000,560,Kharghar,1,1,1,9821.42857142857
5500000,670,Kharghar,1,1,1,8208.955223880597
6000000,740,Kharghar,1,1,1,8108.108108108108
5500000,636,Kharghar,1,1,1,8647.798742138364
16500000,1635,Kharghar,3,1,1,10091.743119266055
11399999,1550,Kharghar,3,1,1,7354.838064516129
13500000,1500,Kharghar,3,1,1,9000.0
5700000,610,Kharghar,1,1,1,9344.262295081968
4800000,655,Kharghar,1,0,1,7328.244274809161
5300000,670,Kharghar,1,1,1,7910.44776119403
4803000,655,Kharghar,1,1,1,7332.824427480916
13000000,1800,Kharghar,3,1,1,7222.222222222223
15500000,1645,Kharghar,3,1,1,9422.492401215806
13000000,1395,Kharghar,3,1,1,9318.996415770609
8500000,1150,Kharghar,2,1,1,7391.304347826087
9400000,1200,Kharghar,2,1,1,7833.333333333333
4500000,615,Kharghar,1,1,1,7317.073170731707
5300000,670,Kharghar,1,1,1,7910.44776119403
6000000,765,Kharghar,1,1,1,7843.137254901961
5600000,650,Kharghar,1,1,1,8615.384615384615
17500000,1760,Kharghar,3,1,1,9943.181818181818
12000000,1415,Kharghar,3,1,1,8480.565371024735
15000000,1685,Kharghar,3,1,1,8902.077151335312
13000000,1800,Kharghar,3,1,1,7222.222222222223
16600000,1650,Kharghar,3,1,1,10060.60606060606
13000000,1395,Kharghar,3,1,1,9318.996415770609
9400000,1200,Kharghar,2,1,1,7833.333333333333
5700000,650,Kharghar,1,1,1,8769.23076923077
5500000,560,Kharghar,1,1,1,9821.42857142857
6000000,765,Kharghar,1,1,1,7843.137254901961
5600000,650,Kharghar,1,1,1,8615.384615384615
4900000,655,Kharghar,1,1,1,7480.916030534351
13500000,1390,Kharghar,3,1,1,9712.230215827338
17500000,1760,Kharghar,3,1,1,9943.181818181818
17800000,1716,Kharghar,3,1,1,10372.960372960373
14000000,1680,Kharghar,3,1,1,8333.333333333334
15000000,1635,Kharghar,3,1,1,9174.311926605504
10000000,1078,Kharghar,2,1,1,9276.437847866418
17500000,1760,Kharghar,3,1,1,9943.181818181818
11000000,1415,Kharghar,3,1,1,7773.851590106007
13000000,1800,Kharghar,3,1,1,7222.222222222223
9500000,1240,Kharghar,2,1,1,7661.290322580645
5500000,650,Kharghar,1,1,1,8461.538461538461
5000000,550,Kharghar,1,1,1,9090.90909090909
5500000,550,Kharghar,1,1,1,10000.0
6000000,740,Kharghar,1,1,1,8108.108108108108
5000000,570,Kharghar,1,1,1,8771.929824561403
5500000,670,Kharghar,1,1,1,8208.955223880597
15500000,1700,Kharghar,3,1,1,9117.64705882353
11399999,1550,Kharghar,3,1,1,7354.838064516129
12000000,1530,Kharghar,3,1,1,7843.137254901961
16000000,1750,Kharghar,3,1,1,9142.857142857143
11000000,1415,Kharghar,3,1,1,7773.851590106007
16600000,1650,Kharghar,3,1,1,10060.60606060606
14000000,1687,Kharghar,3,1,1,8298.755186721992
8500000,1150,Kharghar,2,1,1,7391.304347826087
4900000,600,Kharghar,1,1,1,8166.666666666667
5500000,650,Kharghar,1,1,1,8461.538461538461
13500000,1400,Kharghar,3,1,1,9642.857142857143
15000000,1780,Kharghar,3,1,1,8426.966292134832
14000000,1687,Kharghar,3,1,1,8298.755186721992
8300000,1050,Kharghar,2,1,1,7904.761904761905
9000000,1160,Kharghar,2,1,1,7758.620689655172
5100000,700,Kharghar,1,1,1,7285.714285714285
5200000,625,Kharghar,1,1,1,8320.0
5500000,670,Kharghar,1,1,1,8208.955223880597
5500000,550,Kharghar,1,1,1,10000.0
5400000,650,Kharghar,1,1,1,8307.692307692309
5300000,660,Kharghar,1,1,1,8030.30303030303
5500000,550,Kharghar,1,1,1,10000.0
5000000,570,Kharghar,1,1,1,8771.929824561403
14000000,1550,Kharghar,3,1,1,9032.258064516129
17100000,1760,Kharghar,3,1,1,9715.90909090909
11800000,1475,Kharghar,3,1,1,8000.0
6000000,759,Kharghar,1,1,1,7905.138339920949
4850000,600,Kharghar,1,1,1,8083.333333333333
4500000,550,Kharghar,1,1,1,8181.818181818182
5000000,550,Kharghar,1,1,1,9090.90909090909
5500000,745,Kharghar,1,1,1,7382.5503355704695
4500000,580,Kharghar,1,0,1,7758.620689655172
5300000,670,Kharghar,1,1,1,7910.44776119403
19000000,1845,Kharghar,3,1,1,10298.10298102981
13500000,1400,Kharghar,3,1,1,9642.857142857143
13600000,1680,Kharghar,3,1,1,8095.238095238095
15500000,1645,Kharghar,3,1,1,9422.492401215806
16500000,1585,Kharghar,3,1,1,10410.094637223974
10000000,1075,Kharghar,2,1,1,9302.32558139535
10500000,1155,Kharghar,2,1,1,9090.90909090909
4700000,625,Kharghar,1,1,1,7520.0
6200000,720,Kharghar,1,1,1,8611.111111111111
4500000,550,Kharghar,1,1,1,8181.818181818182
6900000,735,Kharghar,1,1,1,9387.755102040815
4500000,580,Kharghar,1,1,1,7758.620689655172
13000000,1630,Kharghar,3,1,1,7975.460122699386
10500000,1098,Kharghar,2,1,1,9562.841530054644
9500000,1000,Kharghar,2,1,1,9500.0
4500000,550,Kharghar,1,1,1,8181.818181818182
13000000,1630,Kharghar,3,1,1,7975.460122699386
13600000,1680,Kharghar,3,1,1,8095.238095238095
16200000,1650,Kharghar,3,1,1,9818.181818181818
15000000,1440,Kharghar,3,1,1,10416.666666666666
13200000,1370,Kharghar,3,1,1,9635.036496350365
9500000,1000,Kharghar,2,1,1,9500.0
15000000,1760,Kharghar,3,1,1,8522.727272727272
16200000,1675,Kharghar,3,1,1,9671.641791044776
11000000,1060,Kharghar,2,0,1,10377.358490566037
11600000,1150,Kharghar,2,1,1,10086.95652173913
5600000,670,Kharghar,1,1,1,8358.208955223881
8000000,900,Kharghar,2,1,1,8888.888888888889
9500000,1088,Kharghar,2,1,1,8731.617647058823
2300000,310,Kharghar,1,0,0,7419.354838709677
9000000,1060,Kharghar,2,1,1,8490.566037735849
14500000,1360,Kharghar,2,1,1,10661.764705882353
11500000,1250,Kharghar,2,1,1,9200.0
14900000,1550,Kharghar,3,0,1,9612.90322580645
3850000,510,Kharghar,1,0,1,7549.019607843137
2850000,305,Kharghar,1,1,1,9344.262295081968
12100000,1251,Kharghar,2,1,1,9672.262190247802
17500000,1750,Kharghar,3,1,1,10000.0
9400000,1240,Kharghar,2,1,1,7580.645161290323
16500000,1560,Kharghar,3,1,1,10576.923076923076
8000000,1050,Kharghar,2,1,1,7619.047619047619
10200000,1230,Kharghar,2,1,1,8292.682926829268
5500000,655,Kharghar,1,1,1,8396.946564885497
10000000,1140,Kharghar,2,1,1,8771.929824561403
4800000,650,Kharghar,1,1,1,7384.615384615385
14000000,1600,Kharghar,3,1,1,8750.0
10000000,1325,Kharghar,2,1,1,7547.169811320755
12500000,1725,Kharghar,3,1,1,7246.376811594203
16500000,1600,Kharghar,3,1,1,10312.5
21000000,2030,Kharghar,3,1,1,10344.827586206897
16000000,1680,Kharghar,3,1,1,9523.809523809523
17000000,1810,Kharghar,3,1,1,9392.265193370165
9500000,1210,Kharghar,2,1,1,7851.239669421488
31100000,3275,Kharghar,4,1,1,9496.18320610687
30400000,3205,Kharghar,4,1,1,9485.179407176287
12300000,1305,Kharghar,2,1,1,9425.28735632184
11600000,1230,Kharghar,2,1,1,9430.894308943089
16000000,1725,Kharghar,3,1,1,9275.36231884058
9600000,1210,Kharghar,2,1,1,7933.884297520661
16500000,1660,Kharghar,3,1,1,9939.759036144578
17900000,1810,Kharghar,3,1,1,9889.502762430939
13300000,1482,Kharghar,3,1,1,8974.358974358975
11000000,1131,Kharghar,2,1,1,9725.906277630416
6500000,800,Kharghar,2,1,1,8125.0
3700000,500,Kharghar,1,1,1,7400.0
9500000,1150,Kharghar,2,1,1,8260.869565217392
9900000,1150,Kharghar,2,1,1,8608.695652173914
8200000,1015,Kharghar,2,1,1,8078.817733990148
9300000,1150,Kharghar,2,1,1,8086.95652173913
5800000,750,Kharghar,1,1,1,7733.333333333333
14200000,1800,Kharghar,3,1,1,7888.888888888889
15500000,1605,Kharghar,3,1,1,9657.320872274144
7900000,1040,Kharghar,2,1,1,7596.153846153846
11000000,1255,Kharghar,2,1,1,8764.940239043824
5300000,660,Kharghar,1,1,1,8030.30303030303
10000000,1100,Kharghar,2,1,1,9090.90909090909
16200000,1850,Kharghar,3,1,1,8756.756756756757
10200000,1050,Kharghar,2,1,1,9714.285714285714
14200000,1440,Kharghar,3,1,1,9861.111111111111
5300000,612,Kharghar,1,0,1,8660.130718954248
5500000,676,Kharghar,1,1,1,8136.094674556213
5500000,650,Kharghar,1,1,1,8461.538461538461
16000000,1600,Kharghar,3,1,1,10000.0
7500000,850,Kharghar,2,0,1,8823.529411764706
30000000,2950,Kharghar,4,1,1,10169.49152542373
5500000,560,Kharghar,1,1,1,9821.42857142857
8000000,1050,Kharghar,2,0,1,7619.047619047619
6000000,700,Kharghar,1,1,1,8571.42857142857
5500000,649,Kharghar,1,1,1,8474.57627118644
5500000,660,Kharghar,1,1,1,8333.333333333334
14800000,1600,Kharghar,3,1,1,9250.0
11800000,1150,Kharghar,2,1,1,10260.869565217392
13600000,1760,Kharghar,3,1,1,7727.272727272727
5700000,650,Kharghar,1,1,1,8769.23076923077
6500000,750,Kharghar,1,1,1,8666.666666666666
4800000,540,Kharghar,1,1,1,8888.888888888889
21000000,2250,Kharghar,4,1,1,9333.333333333334
16000000,1515,Kharghar,3,1,1,10561.056105610562
15500000,2000,Kharghar,3,1,1,7750.0
8000000,852,Kharghar,2,1,1,9389.671361502347
5200000,600,Kharghar,1,1,1,8666.666666666666
7500000,1000,Kharghar,2,1,1,7500.0
8750000,1205,Kharghar,2,1,1,7261.410788381742
5200000,560,Kharghar,1,1,1,9285.714285714286
7300000,1000,Kharghar,2,1,1,7300.0
15500000,1530,Kharghar,3,1,1,10130.718954248367
15000000,1730,Kharghar,3,1,1,8670.520231213874
4800000,560,Kharghar,1,1,1,8571.42857142857
12000000,1600,Kharghar,3,1,1,7500.0
5300000,600,Kharghar,1,1,1,8833.333333333334
9500000,1075,Kharghar,2,1,1,8837.209302325582
7500000,1000,Kharghar,2,1,1,7500.0
13500000,1300,Kharghar,3,1,1,10384.615384615385
9350000,1195,Kharghar,2,1,1,7824.2677824267785
9600000,1083,Kharghar,2,1,1,8864.26592797784
11000000,1364,Kharghar,3,1,1,8064.5161290322585
15500000,1530,Kharghar,3,1,1,10130.718954248367
8100000,1079,Kharghar,2,1,1,7506.950880444856
3900000,380,Kharghar,1,1,1,10263.157894736842
13500000,1415,Kharghar,3,1,1,9540.636042402826
13500000,1414,Kharghar,3,1,1,9547.383309759547
11500000,1182,Kharghar,2,0,1,9729.27241962775
8000000,1000,Kharghar,2,0,1,8000.0
16000000,1600,Kharghar,3,0,1,10000.0
14500000,1655,Kharghar,3,0,1,8761.329305135952
6500000,675,Kharghar,1,0,1,9629.62962962963
9500000,1050,Kharghar,2,0,1,9047.619047619048
8000000,800,Kharghar,2,0,1,10000.0
9200000,1250,Kharghar,2,0,1,7360.0
5200000,590,Kharghar,1,0,1,8813.559322033898
6000000,675,Kharghar,1,0,1,8888.888888888889
11100000,1117,Kharghar,2,0,1,9937.332139659804
5500000,650,Kharghar,1,0,1,8461.538461538461
9800000,1090,Kharghar,2,0,1,8990.825688073395
13000000,1500,Kharghar,3,0,1,8666.666666666666
5500000,640,Kharghar,1,0,1,8593.75
7200000,860,Kharghar,1,0,1,8372.093023255815
10500000,1075,Kharghar,2,0,1,9767.441860465116
4600000,600,Kharghar,1,0,1,7666.666666666667
5000000,650,Kharghar,1,0,1,7692.307692307692
13000000,1300,Kharghar,2,0,1,10000.0
8000000,914,Kharghar,2,0,1,8752.7352297593
11000000,1100,Kharghar,2,0,1,10000.0
5700000,670,Kharghar,1,1,1,8507.462686567163
4800000,660,Kharghar,1,1,1,7272.727272727273
8000000,950,Kharghar,2,0,1,8421.052631578947
8000000,1075,Kharghar,2,1,1,7441.860465116279
8300000,1050,Kharghar,2,1,1,7904.761904761905
4500000,600,Kharghar,1,1,1,7500.0
5000000,650,Kharghar,1,1,1,7692.307692307692
8500000,1175,Kharghar,2,1,1,7234.04255319149
8500000,1050,Kharghar,2,1,1,8095.238095238095
9500000,1120,Kharghar,2,1,1,8482.142857142857
6500000,735,Kharghar,1,1,1,8843.537414965986
7000000,735,Kharghar,1,1,1,9523.809523809523
6500000,649,Kharghar,1,1,1,10015.408320493067
6500000,660,Kharghar,1,1,1,9848.484848484848
8500000,1000,Kharghar,2,1,1,8500.0
10500000,1120,Kharghar,2,1,1,9375.0
13700000,1380,Kharghar,2,1,1,9927.536231884058
9500000,1120,Kharghar,2,1,1,8482.142857142857
5500000,649,Kharghar,1,1,1,8474.57627118644
8000000,954,Kharghar,2,1,1,8385.744234800839
7800000,1000,Kharghar,2,1,1,7800.0
6200000,650,Kharghar,1,1,1,9538.461538461539
5800000,735,Kharghar,1,1,1,7891.156462585034
6500000,735,Kharghar,1,1,1,8843.537414965986
8500000,1115,Kharghar,2,1,1,7623.318385650225
5500000,620,Kharghar,1,1,1,8870.967741935483
13500000,1677,Kharghar,3,1,1,8050.089445438282
15500000,1530,Kharghar,3,1,1,10130.718954248367
9500000,1075,Kharghar,2,1,1,8837.209302325582
6900000,735,Kharghar,1,1,1,9387.755102040815
5200000,641,Kharghar,1,1,1,8112.324492979719
6000000,735,Kharghar,1,1,1,8163.265306122449
5200000,641,Kharghar,1,1,1,8112.324492979719
8500000,1100,Kharghar,2,1,1,7727.272727272727
6000000,735,Kharghar,1,1,1,8163.265306122449
11000000,1254,Kharghar,3,1,1,8771.929824561403
6000000,750,Kharghar,1,1,1,8000.0
12000000,1210,Kharghar,2,1,1,9917.355371900827
13000000,1498,Kharghar,3,0,1,8678.237650200266
12000000,1395,Kharghar,3,1,1,8602.150537634408
8700000,1050,Kharghar,2,1,1,8285.714285714286
25000000,2400,Kharghar,5,1,1,10416.666666666666
8200000,1015,Kharghar,2,1,0,8078.817733990148
9000000,1060,Kharghar,2,0,0,8490.566037735849
9000000,1060,Kharghar,2,1,0,8490.566037735849
8600000,1100,Kharghar,2,0,0,7818.181818181818
8600000,1100,Kharghar,2,1,0,7818.181818181818
9000000,1031,Kharghar,2,0,0,8729.388942774005
9000000,1031,Kharghar,2,1,0,8729.388942774005
10000000,1100,Kharghar,2,1,0,9090.90909090909
5600000,620,Kharghar,1,0,0,9032.258064516129
5600000,620,Kharghar,1,1,0,9032.258064516129
8500000,1080,Kharghar,2,1,0,7870.37037037037
6500000,685,Kharghar,1,0,0,9489.05109489051
6500000,685,Kharghar,1,1,0,9489.05109489051
15500000,1525,Kharghar,3,1,0,10163.934426229509
13500000,1370,Kharghar,3,0,0,9854.014598540147
13500000,1370,Kharghar,3,1,0,9854.014598540147
9000000,1150,Kharghar,2,0,0,7826.086956521739
9000000,1150,Kharghar,2,1,0,7826.086956521739
15500000,1450,Kharghar,3,1,0,10689.655172413793
7500000,920,Kharghar,2,1,0,8152.173913043478
5600000,560,Kharghar,1,1,0,10000.0
6500000,630,Kharghar,1,1,0,10317.460317460318
7000000,950,Kharghar,2,1,0,7368.421052631579
12500000,1650,Kharghar,3,1,0,7575.757575757576
9500000,1150,Kharghar,2,1,0,8260.869565217392
4700000,625,Kharghar,1,1,0,7520.0
7000000,950,Kharghar,2,0,0,7368.421052631579
6900000,700,Kharghar,1,1,0,9857.142857142857
7000000,720,Kharghar,1,1,0,9722.222222222223
7400000,950,Kharghar,1,1,0,7789.473684210527
9300000,1100,Kharghar,2,1,0,8454.545454545454
6000000,700,Kharghar,1,1,0,8571.42857142857
5000000,650,Kharghar,1,1,0,7692.307692307692
9500000,1120,Kharghar,2,1,0,8482.142857142857
10000000,1125,Kharghar,2,1,0,8888.888888888889
5200000,650,Kharghar,1,1,0,8000.0
6500000,700,Kharghar,1,0,0,9285.714285714286
6500000,700,Kharghar,1,1,0,9285.714285714286
6500000,650,Kharghar,1,0,0,10000.0
6500000,650,Kharghar,1,1,0,10000.0
6500000,711,Kharghar,1,1,0,9142.053445850914
11500000,1270,Kharghar,2,1,0,9055.11811023622
8500000,1120,Kharghar,2,0,0,7589.285714285715
8500000,1120,Kharghar,2,1,0,7589.285714285715
5500000,675,Kharghar,1,0,0,8148.148148148148
5500000,675,Kharghar,1,1,0,8148.148148148148
8499000,1050,Kharghar,2,1,0,8094.285714285715
8500000,1100,Kharghar,2,1,0,7727.272727272727
10000000,1100,Kharghar,2,1,0,9090.90909090909
9500000,1200,Kharghar,2,1,0,7916.666666666667
12100000,1240,Kharghar,2,1,1,9758.064516129032
13500000,1375,Kharghar,3,1,1,9818.181818181818
9199000,1065,Kharghar,2,1,1,8637.558685446009
6400000,670,Kharghar,1,1,1,9552.23880597015
9300000,1240,Kharghar,2,1,1,7500.0
13500000,1680,Kharghar,3,1,1,8035.714285714285
8900000,1065,Kharghar,2,1,0,8356.80751173709
10000000,1055,Kharghar,2,1,1,9478.67298578199
12500000,1240,Kharghar,2,1,0,10080.645161290322
16299999,1705,Kharghar,3,1,1,9560.116715542523
12000000,1200,Kharghar,2,1,1,10000.0
9000000,1060,Kharghar,2,1,1,8490.566037735849
5800000,650,Kharghar,1,1,1,8923.076923076924
16700000,2200,Kharghar,4,1,1,7590.909090909091
8588000,1130,Kharghar,2,1,1,7600.0
5500000,585,Kharghar,1,1,0,9401.709401709402
12100000,1600,Kharghar,3,1,1,7562.5
9600000,900,Kharghar,2,1,1,10666.666666666666
11000000,1100,Kharghar,2,0,0,10000.0
12000000,1400,Kharghar,2,0,0,8571.42857142857
9500000,1000,Kharghar,2,0,0,9500.0
12700000,1385,Kharghar,3,0,0,9169.675090252707
12700000,1385,Kharghar,3,1,0,9169.675090252707
32000000,3205,Kharghar,4,1,1,9984.39937597504
16500000,1660,Kharghar,3,1,1,9939.759036144578
7000000,750,Kharghar,2,0,0,9333.333333333334
7000000,750,Kharghar,2,1,0,9333.333333333334
